OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406344217,"APPLIED HEALTHCARE SOLUTIONS, INC.",550003037,Parent Facility,2865 SUNRISE BLVD,RANCHO CORDOVA,95742,34,Sacramento,Not Applicable,,Open,2015-04-03,Home Health Agency/Hospice,Home Health Agency,38.59929110,-121.26474160
406344218,SNOWLINE HOSPICE,100000610,Branch,100 HOWE AVE,SACRAMENTO,95825,34,Sacramento,Not Applicable,,Open,2014-11-01,Home Health Agency/Hospice,Hospice,38.56427150,-121.40930570
406344225,"APPLIED PALLIATIVE AND HOSPICE SERVICES, INC.",550003484,Parent Facility,2865 SUNRISE BLVD,RANCHO CORDOVA,95742,34,Sacramento,Not Applicable,,Open,2016-04-12,Home Health Agency/Hospice,Hospice,38.59929110,-121.26474160
406344228,"OPTUM INFUSION SERVICES 401, LLC",550003571,Parent Facility,4610 NORTHGATE BLVD,SACRAMENTO,95834,34,Sacramento,Not Applicable,,Open,2016-07-12,Home Health Agency/Hospice,Home Health Agency,38.65233190,-121.47637710
406344237,RX STAFFING HOSPICE CARE,550003073,Parent Facility,4640 MARCONI AVE,SACRAMENTO,95821,34,Sacramento,Not Applicable,,Open,2017-05-15,Home Health Agency/Hospice,Hospice,38.61725140,-121.35597010
406344238,"YOUR CHOICE HOME HEALTH CARE, INC.",550003909,Parent Facility,2001 ZINFANDEL DR,RANCHO CORDOVA,95670,34,Sacramento,Not Applicable,,Open,2019-06-09,Home Health Agency/Hospice,Home Health Agency,38.61177300,-121.27152360
406344239,"SEASONS HOSPICE & PALLIATIVE CARE OF CALIFORNIA - SACRAMENTO, LLC",550003943,Parent Facility,2295 GATEWAY OAKS DR,SACRAMENTO,95833,34,Sacramento,Not Applicable,,Open,2017-08-18,Home Health Agency/Hospice,Hospice,38.60866740,-121.51279870
406344240,"SUNCREST HOSPICE SACRAMENTO, LLC",550003944,Parent Facility,2250 DEL PASO RD,SACRAMENTO,95834,34,Sacramento,Not Applicable,,Open,2019-09-17,Home Health Agency/Hospice,Hospice,38.65560890,-121.51003520
406344241,GUARDIAN ANGEL HOME CARE OF SACRAMENTO LLC,550003966,Parent Facility,1451 RIVER PARK DR,SACRAMENTO,95815,34,Sacramento,Not Applicable,,Open,2017-09-19,Home Health Agency/Hospice,Home Health Agency,38.59902080,-121.43912390
406344242,"LATREIA HEALTHCARE SERVICES, INC.",550004000,Parent Facility,3090 FITE CIR,SACRAMENTO,95827,34,Sacramento,Not Applicable,,Open,2022-03-17,Home Health Agency/Hospice,Hospice,38.57423870,-121.32387070
406344243,ARDENT CARE HOME HEALTH AGENCY INC.,550004046,Parent Facility,7600 Hospital Dr,Sacramento,95823,34,Sacramento,Not Applicable,,Open,2019-11-13,Home Health Agency/Hospice,Home Health Agency,38.46382600,-121.41476860
406344432,SANCTUARY HOME HEALTH,550005831,Parent Facility,6608 MERCY CT,FAIR OAKS,95628,34,Sacramento,Not Applicable,,Open,2021-06-06,Home Health Agency/Hospice,Home Health Agency,38.66587780,-121.31071100
406344520,PINNACLE HOSPICE CARE,550006360,Parent Facility,2775 Cottage Way,Sacramento,95825,34,Sacramento,Not Applicable,,Open,2021-05-24,Home Health Agency/Hospice,Hospice,38.60377570,-121.39767430
406344608,PINNACLE HOME HEALTH CARE,550005932,Parent Facility,2775 COTTAGE WAY,SACRAMENTO,95825,34,Sacramento,Not Applicable,,Open,2021-12-08,Home Health Agency/Hospice,Home Health Agency,38.60377570,-121.39767430
406344836,"CENTRIC CARE HOSPICE, INC.",550006858,Parent Facility,9198 GREENBACK LN,ORANGEVALE,95662,34,Sacramento,Not Applicable,,Open,2021-09-29,Home Health Agency/Hospice,Hospice,38.67788800,-121.21242870
406345180,KH PRIME HOSPICE CARE,550007611,Parent Facility,2180 HARVARD ST,SACRAMENTO,95815,34,Sacramento,Not Applicable,,Open,2023-12-17,Home Health Agency/Hospice,Hospice,38.60575720,-121.43459150
406345281,"ELK GROVE HOME HEALTH, INC.",550007924,Parent Facility,2386 MARITIME DR,ELK GROVE,95758,34,Sacramento,Not Applicable,,Open,2022-03-17,Home Health Agency/Hospice,Home Health Agency,38.41096930,-121.48281520
406345313,ROYAL CARE HOME HEALTH,550008004,Parent Facility,7237 E SOUTHGATE DR,SACRAMENTO,95823,34,Sacramento,Not Applicable,,Open,2022-05-18,Home Health Agency/Hospice,Home Health Agency,38.49466150,-121.43565530
406345438,"ASSURED HOME HEALTH SERVICES, LLC",550008118,Parent Facility,2717 COTTAGE WAY,SACRAMENTO,95825,34,Sacramento,Not Applicable,,Open,2022-08-15,Home Health Agency/Hospice,Home Health Agency,38.60371980,-121.39917920
406345548,AMERICAN RIVER INFUSION SERVICES,550008072,Parent Facility,3855 N FREEWAY BLVD,SACRAMENTO,95834,34,Sacramento,Not Applicable,,Open,2022-06-29,Home Health Agency/Hospice,Home Health Agency,38.64086530,-121.48493710
406345578,"ALL INCLUSIVE MEDICAL SERVICES HOME HEALTH CARE, INC",550007709,Parent Facility,5900 COYLE AVE,CARMICHAEL,95608,34,Sacramento,Not Applicable,,Open,2022-05-23,Home Health Agency/Hospice,Home Health Agency,38.66768290,-121.32686460
406345611,CAREON HOME HEALTH CARE,550008007,Parent Facility,4600 Northgate Blvd,Sacramento,95834,34,Sacramento,Not Applicable,,Open,2022-05-16,Home Health Agency/Hospice,Home Health Agency,38.65187320,-121.47625760
406345631,"AMBASSADORE HEALTH CARE - SACRAMENTO, INC.",550008181,Parent Facility,1851 HERITAGE LN,SACRAMENTO,95815,34,Sacramento,Not Applicable,,Open,2022-10-05,Home Health Agency/Hospice,Home Health Agency,38.59891680,-121.43050170
406345825,"8FINICARE HOME HEALTH, LLC",550008308,Parent Facility,8854 GREENBACK LN,ORANGEVALE,95662,34,Sacramento,Not Applicable,,Open,2023-01-06,Home Health Agency/Hospice,Home Health Agency,38.67769880,-121.22775190
406345845,"SKY HOME HEALTH, INC.",550007992,Parent Facility,7610 AUBURN BLVD,CITRUS HEIGHTS,95610,34,Sacramento,Not Applicable,,Open,2022-05-17,Home Health Agency/Hospice,Home Health Agency,38.70413180,-121.28984490
406346135,"AMARI HOSPICE CARE, INC.",550005936,Parent Facility,6720 FAIR OAKS BLVD,CARMICHAEL,95608,34,Sacramento,Not Applicable,,Open,2020-12-08,Home Health Agency/Hospice,Hospice,38.62307100,-121.32797000
406346349,"VARD HOME HEALTH CARE, INC.",550008473,Parent Facility,7637 Fair Oaks Blvd,Carmichael,95608,34,Sacramento,Not Applicable,,Open,2023-03-21,Home Health Agency/Hospice,Home Health Agency,38.63738280,-121.32366920
406347372,GOLD COUNTRY HOME HEALTH,550008177,Parent Facility,1024 IRON POINT RD,FOLSOM,95630,34,Sacramento,Not Applicable,,Open,2023-09-23,Home Health Agency/Hospice,Home Health Agency,38.64343160,-121.17992180
406347373,AHC HOME HEALTH OF SACRAMENTO,550008153,Parent Facility,1411 EXPO PKWY,SACRAMENTO,95815,34,Sacramento,Not Applicable,,Open,2023-09-12,Home Health Agency/Hospice,Home Health Agency,38.59875450,-121.45731250
406347940,"AMAZING CARE HOME HEALTH, INC.",550008748,Parent Facility,10901 FOLSOM BLVD,RANCHO CORDOVA,95670,34,Sacramento,Not Applicable,,Open,2023-08-14,Home Health Agency/Hospice,Home Health Agency,38.60139080,-121.27877510
406347953,ANGELS HOME HEALTH AGENCY INC,550008606,Parent Facility,3353 BRADSHAW RD,SACRAMENTO,95827,34,Sacramento,Not Applicable,,Open,2023-06-02,Home Health Agency/Hospice,Home Health Agency,38.56281670,-121.33550660
406360021,"COMPLIANCE HOME HEALTH CARE SERVICES, INC.",550008839,Parent Facility,2130 N ARROWHEAD AVE,SAN BERNARDINO,92405,36,San Bernardino,Not Applicable,,Open,2023-11-22,Home Health Agency/Hospice,Home Health Agency,34.13451700,-117.29043000
406360022,"SALVATION HOSPICE, INC.",550006984,Parent Facility,8560 VINEYARD AVE,RANCHO CUCAMONGA,91730,36,San Bernardino,Not Applicable,,Open,2023-10-14,Home Health Agency/Hospice,Hospice,34.09849600,-117.61247060
406360023,SAFE HAVEN HOSPICE INC,550006081,Parent Facility,400 N MOUNTAIN AVE,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2023-02-27,Home Health Agency/Hospice,Hospice,34.09848460,-117.66832700
406360024,BEST SERENE HOME HEALTH INC,550009028,Parent Facility,4959 PALO VERDE ST,MONTCLAIR,91763,36,San Bernardino,Not Applicable,,Open,2024-03-14,Home Health Agency/Hospice,Home Health Agency,34.08083450,-117.69693860
406360025,ALOHA HEALTHCARE,980001335,Parent Facility,4845 CHEYENNE WAY,CHINO,91710,36,San Bernardino,Not Applicable,,Open,2024-05-23,Home Health Agency/Hospice,Home Health Agency,34.00279960,-117.69915390
406360026,FOOTHILL HOSPICE,550007550,Parent Facility,123 E 9TH ST,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2023-12-14,Home Health Agency/Hospice,Hospice,34.09636220,-117.64927970
406360027,ST GRACE HOSPICE HOUSE,550006382,Parent Facility,1351 N 5TH AVE,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2022-05-13,Long Term Care Facility,Hospice Facility,34.11257850,-117.64432410
406360028,HOMEBRIDGE HOME HEALTH INC,550009017,Parent Facility,600 N MOUNTAIN AVE,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2024-03-14,Home Health Agency/Hospice,Home Health Agency,34.10103930,-117.66912900
406360029,PARTNERS CA HOME HEALTH,550009192,Parent Facility,8325 HAVEN AVE,RANCHO CUCAMONGA,91730,36,San Bernardino,Not Applicable,,Open,2024-05-23,Home Health Agency/Hospice,Home Health Agency,34.10123350,-117.57531900
406360030,"ARK HOME HEALTH, INC.",550009214,Parent Facility,222 N MOUNTAIN AVE,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2024-06-21,Home Health Agency/Hospice,Home Health Agency,34.09627420,-117.66965610
406360031,"CARE AMERICA HOME HEALTH, INC.",550009419,Parent Facility,255 N D ST,SAN BERNARDINO,92401,36,San Bernardino,Not Applicable,,Open,2024-10-03,Home Health Agency/Hospice,Home Health Agency,34.10364400,-117.29145380
406360032,"ALLEVIANT CARE HOME HEALTH, INC.",550009435,Parent Facility,435 ORANGE SHOW LN,SAN BERNARDINO,92408,36,San Bernardino,Not Applicable,,Open,2024-10-11,Home Health Agency/Hospice,Home Health Agency,34.08098400,-117.29256910
406360033,AMERICAN BEST CHOICE HOME HEALTH,550009302,Parent Facility,7965 VINEYARD AVE,RANCHO CUCAMONGA,91730,36,San Bernardino,Not Applicable,,Open,2024-08-16,Home Health Agency/Hospice,Home Health Agency,34.10867600,-117.61028800
406360034,"HEALTH CARE PROVIDER SERVICES, INC.",550009313,Parent Facility,2130 N ARROWHEAD AVE,SAN BERNARDINO,92405,36,San Bernardino,Not Applicable,,Open,2024-08-15,Home Health Agency/Hospice,Home Health Agency,34.13451700,-117.29043000
406360035,PROFESSIONAL HELP HOME HEALTH,550009479,Parent Facility,869 E FOOTHILL BLVD,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2024-09-27,Home Health Agency/Hospice,Home Health Agency,34.10763650,-117.63940110
406360036,"ETERNAL GRACE HOSPICE, INC.",550005746,Parent Facility,9613 ARROW RTE,RANCHO CUCAMONGA,91730,36,San Bernardino,Not Applicable,,Open,2024-12-23,Home Health Agency/Hospice,Hospice,34.09881550,-117.59591310
406360472,"ST. FRANCIS HOSPICE CARE, INC.",550003299,Parent Facility,10970 ARROW ROUTE,RANCHO CUCAMONGA,91730,36,San Bernardino,Not Applicable,,Open,2017-10-08,Home Health Agency/Hospice,Hospice,34.09946550,-117.56458050
406360650,"AFFECTIVE HOSPICE CARE, INC.",550003337,Parent Facility,5050 PALO VERDE ST,MONTCLAIR,91763,36,San Bernardino,Not Applicable,,Open,2017-12-17,Home Health Agency/Hospice,Hospice,34.08174140,-117.69519550
406360675,"GLOBAL HOME HEALTH AND ALLIED SERVICES, LLC",550004049,Parent Facility,1003 E Cooley Dr,Colton,92324,36,San Bernardino,Not Applicable,,Open,2017-11-07,Home Health Agency/Hospice,Home Health Agency,34.05492850,-117.31068630
406360679,"GEANA HOSPICE CARE, INC.",550003339,Parent Facility,820 N MOUNTAIN AVE,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2017-12-30,Home Health Agency/Hospice,Hospice,34.10373910,-117.66851030
406360831,LOVING CARE HOSPICE OF APPLE VALLEY,550004189,Parent Facility,15995 TUSCOLA RD,APPLE VALLEY,92307,36,San Bernardino,Not Applicable,,Open,2018-02-21,Home Health Agency/Hospice,Hospice,34.54167300,-117.26882400
406360867,BLOSSOM CARE HOSPICE INC,550003435,Parent Facility,11030 Arrow Rte,Rancho Cucamonga,91730,36,San Bernardino,Not Applicable,,Open,2018-01-26,Home Health Agency/Hospice,Hospice,34.09939720,-117.56320480
406360872,"VALDE HOME HEALTH, INC.",550004098,Parent Facility,12241 INDUSTRIAL BLVD,VICTORVILLE,92395,36,San Bernardino,Not Applicable,,Open,2018-01-04,Home Health Agency/Hospice,Home Health Agency,34.47335350,-117.28185380
406360902,"GSR HOSPICE, INC.",550003724,Parent Facility,837 N La Cadena Dr,Colton,92324,36,San Bernardino,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,34.07368910,-117.32306740
406360905,"ANTHEM HOSPICE PROVIDERS, INC.",550002571,Parent Facility,850 S VIA LATA,COLTON,92324,36,San Bernardino,Not Applicable,,Open,2020-01-17,Home Health Agency/Hospice,Hospice,34.05662290,-117.30600670
406360951,CALSTRO HOSPICE INC.,550003508,Parent Facility,4959 Palo Verde St,Montclair,91763,36,San Bernardino,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,34.08091530,-117.69678650
406360994,"FIRST SOLUTION HOSPICE CARE, INC.",550003603,Parent Facility,4959 Palo Verde St,Montclair,91763,36,San Bernardino,Not Applicable,,Open,2018-06-13,Home Health Agency/Hospice,Hospice,34.08091530,-117.69678650
406360995,"NURSES CARE HOSPICE, INC.",550003547,Parent Facility,909 S CUCAMONGA AVE,ONTARIO,91761,36,San Bernardino,Not Applicable,,Open,2018-06-15,Home Health Agency/Hospice,Hospice,34.05436100,-117.63145300
406360996,MONARCA HOSPICE,550003419,Parent Facility,545 N Mountain Ave,Upland,91786,36,San Bernardino,Not Applicable,,Open,2018-02-17,Home Health Agency/Hospice,Hospice,34.10070780,-117.67222270
406361286,CITADEL HOSPICE INC.,550004278,Parent Facility,5050 PALO VERDE ST,MONTCLAIR,91763,36,San Bernardino,Not Applicable,,Open,2018-03-23,Home Health Agency/Hospice,Hospice,34.08174140,-117.69519550
406361289,"MAIN HOSPICE AND PALLIATIVE CARE , INC.",550003608,Parent Facility,1918 Business Center Dr,San Bernardino,92408,36,San Bernardino,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,34.06703500,-117.28046590
406361297,MERIDIAN HOSPICE CARE,550002781,Parent Facility,5562 PHILADELPHIA ST,CHINO,91710,36,San Bernardino,Not Applicable,,Open,2024-07-08,Home Health Agency/Hospice,Hospice,34.03467630,-117.68369500
406361298,"WINGS OF HOPE HOSPICE, INC",550003546,Parent Facility,345 W Pearl Ave,Redlands,92374,36,San Bernardino,Not Applicable,,Open,2020-06-06,Home Health Agency/Hospice,Hospice,34.06089330,-117.18617840
406361300,"MONZONE'S HOSPICE CARE, LLC",550002604,Parent Facility,4959 Palo Verde St,Montclair,91763,36,San Bernardino,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,34.08091530,-117.69678650
406361301,"HELPING HANDS HOSPICE CARE, INC.",550002650,Parent Facility,600 N Mountain Ave,Upland,91786,36,San Bernardino,Not Applicable,,Open,2018-04-01,Home Health Agency/Hospice,Hospice,34.10103930,-117.66912900
406361307,"EXCELCARE HOSPICE, INC.",550002651,Parent Facility,937 VIA LATA,COLTON,92324,36,San Bernardino,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,34.05543590,-117.30794730
406361320,AEGIS HOSPICE CARE,550004291,Parent Facility,4959 PALO VERDE ST,MONTCLAIR,91763,36,San Bernardino,Not Applicable,,Open,2018-06-15,Home Health Agency/Hospice,Hospice,34.08083450,-117.69693860
406361331,ABOVE AND BEYOND HOSPICE CARE,550003607,Parent Facility,4774 RIVERSIDE DR,CHINO,91710,36,San Bernardino,Not Applicable,,Open,2020-06-29,Home Health Agency/Hospice,Hospice,34.01929220,-117.70081910
406361335,KAISER FOUNDATION HOSPITAL HHA,240000833,Parent Facility,17284 SLOVER AVE,FONTANA,92337,36,San Bernardino,Not Applicable,,Open,2008-12-03,Home Health Agency/Hospice,Home Health Agency,34.06360900,-117.42726800
406361356,RIVER OF LIGHT HOSPICE,550003664,Parent Facility,256 Cajon St,Redlands,92373,36,San Bernardino,Not Applicable,,Open,2020-09-23,Home Health Agency/Hospice,Hospice,34.05193680,-117.18047680
406361365,HARMONY HEALTHCARE,550003657,Parent Facility,5050 Palo Verde St,Montclair,91763,36,San Bernardino,Not Applicable,,Open,2018-09-13,Home Health Agency/Hospice,Hospice,34.08177670,-117.69522850
406361366,"STARBRIGHT HOSPICE, INC.",550003685,Parent Facility,440 N Mountain Ave,Upland,91786,36,San Bernardino,Not Applicable,,Open,2022-09-09,Home Health Agency/Hospice,Hospice,34.09893740,-117.66828110
406361372,"BRENTON HOSPICE, INC.",550003871,Parent Facility,8560 VINEYARD AVE.,RANCHO CUCAMONGA,91730,36,San Bernardino,Not Applicable,,Open,2017-03-21,Home Health Agency/Hospice,Hospice,34.09849600,-117.61247060
406361387,"ALLIANCE HEALTH SERVICES, INC.",550004437,Parent Facility,1421 E. COOLEY DR.,COLTON,92324,36,San Bernardino,Not Applicable,,Open,2018-10-15,Home Health Agency/Hospice,Home Health Agency,34.05518230,-117.30514470
406361409,"LAKE ARROWHEAD HOME HEALTHCARE, LLC",550004435,Parent Facility,28200 HIGHWAY 189,LAKE ARROWHEAD,92352,36,San Bernardino,Not Applicable,,Open,2018-10-24,Home Health Agency/Hospice,Home Health Agency,34.25170000,-117.18846420
406361415,"MELORA HOME HEALTH CARE, INC.",550004378,Parent Facility,818 N MOUNTAIN AVE,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2018-09-15,Home Health Agency/Hospice,Home Health Agency,34.10383070,-117.66962940
406361416,AVID HOME HEALTH INC.,550004483,Parent Facility,609  LEMON AVE,ONTARIO,91764,36,San Bernardino,Not Applicable,,Open,2018-10-31,Home Health Agency/Hospice,Home Health Agency,34.06974760,-117.64994740
406361439,ATLANTIC GLOBAL HEALTH CORP,550004368,Parent Facility,11940 Foothill Blvd,Rancho Cucamonga,91739,36,San Bernardino,Not Applicable,,Open,2019-03-17,Home Health Agency/Hospice,Home Health Agency,34.10730880,-117.54402130
406361463,"CARE AND SUPPORT HOSPICE, INC",550004494,Parent Facility,4959 PALO VERDE ST,MONTCLAIR,91763,36,San Bernardino,Not Applicable,,Open,2018-12-12,Home Health Agency/Hospice,Hospice,34.08091530,-117.69678650
406361464,"CHERRY BLOSSOM HEALTHCARE PALLIATIVE&HOSPICE, INC.",550004496,Parent Facility,688 N Arrowhead Ave,San Bernardino,92401,36,San Bernardino,Not Applicable,,Open,2018-11-20,Home Health Agency/Hospice,Hospice,34.11188350,-117.28992990
406361472,BUTTERFLY HOSPICE,550004452,Parent Facility,600 N Mountain Ave,Upland,91786,36,San Bernardino,Not Applicable,,Open,2018-11-21,Home Health Agency/Hospice,Hospice,34.10103930,-117.66912900
406361478,ALORIA HEALTHCARE,550003659,Parent Facility,5050 Palo Verde St,Montclair,91763,36,San Bernardino,Not Applicable,,Open,2018-09-22,Home Health Agency/Hospice,Hospice,34.08177670,-117.69522850
406361505,VNA HOSPICE AND PALLIATIVE CARE OF SOUTHERN CA,980000547,Parent Facility,1317 W Foothill Blvd,Upland,91786,36,San Bernardino,Not Applicable,,Open,2019-02-22,Home Health Agency/Hospice,Home Health Agency,34.10753640,-117.67349290
406361519,SEASONS HOSPICE & PALLIATIVE CARE OF CA. SAN BERN. LLC,550001512,Branch,12550 HESPERIA RD,VICTORVILLE,92395,36,San Bernardino,Not Applicable,,Open,2018-11-01,Home Health Agency/Hospice,Hospice,34.47931270,-117.29162990
406361529,JOURNEY HOSPICE CARE INC.,550004470,Parent Facility,600 N MOUNTAIN AVE,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2021-12-08,Home Health Agency/Hospice,Hospice,34.10103930,-117.66912900
406361576,"PACIFIC VALLEY HOSPICE CARE, INC.",550003875,Parent Facility,813 N La Cadena Dr,Colton,92324,36,San Bernardino,Not Applicable,,Open,2019-03-21,Home Health Agency/Hospice,Hospice,34.07360000,-117.32318440
406361578,ADVANCED WELLNESS HOME CARE INC.,550004604,Parent Facility,4959 PALO VERDE ST,MONTCLAIR,91763,36,San Bernardino,Not Applicable,,Open,2019-03-14,Home Health Agency/Hospice,Home Health Agency,34.08091530,-117.69678650
406361596,PROVIDENCE HOSPICE INC.,550004477,Parent Facility,440 N Mountain Ave,Upland,91786,36,San Bernardino,Not Applicable,,Open,2018-11-19,Home Health Agency/Hospice,Hospice,34.09893740,-117.66828110
406361617,"GEO HOSPICE CARE, INC.",550003891,Parent Facility,9607 Business Center Dr,Rancho Cucamonga,91730,36,San Bernardino,Not Applicable,,Open,2021-12-22,Home Health Agency/Hospice,Hospice,34.09775540,-117.59548580
406361620,SEQUOIA HEALTHCARE INC.,550003171,Parent Facility,26940 Baseline St,Highland,92346,36,San Bernardino,Not Applicable,,Open,2018-01-23,Home Health Agency/Hospice,Home Health Agency,34.12157890,-117.21668390
406361640,"AZURE HEALTH CARE MANAGEMENT, INC.",550004665,Parent Facility,2130 N ARROWHEAD AVE,SAN BERNARDINO,92405,36,San Bernardino,Not Applicable,,Open,2019-04-19,Home Health Agency/Hospice,Home Health Agency,34.13451700,-117.29043000
406361655,COMMUNITY'S CHOICE HOSPICE,550004672,Parent Facility,10737 Laurel St,Rancho Cucamonga,91730,36,San Bernardino,Not Applicable,,Open,2019-05-01,Home Health Agency/Hospice,Hospice,34.10480780,-117.57093260
406361672,BRIDGE HOME HEALTH,550004682,Parent Facility,2930 Inland Empire Blvd,Ontario,91764,36,San Bernardino,Not Applicable,,Open,2019-03-28,Home Health Agency/Hospice,Home Health Agency,34.06864150,-117.58947910
406361678,"ABBOTT HOMEHEALTH, INC.",550004713,Parent Facility,11030 Arrow Rte,Rancho Cucamonga,91730,36,San Bernardino,Not Applicable,,Open,2019-03-11,Home Health Agency/Hospice,Home Health Agency,34.09939720,-117.56320480
406361692,ADEPT HOSPICE CARE,550004712,Parent Facility,515 New Jersey St,Redlands,92373,36,San Bernardino,Not Applicable,,Open,2019-05-01,Home Health Agency/Hospice,Hospice,34.06046750,-117.22236860
406361696,LAM NURSING HEALTHCARE SERVICES INC,550004685,Parent Facility,14455 Park Ave,Victorville,92392,36,San Bernardino,Not Applicable,,Open,2019-04-11,Home Health Agency/Hospice,Home Health Agency,34.51350500,-117.32458750
406361699,"ANGELS IN ROUTE, LLC",550004690,Parent Facility,935 S MOUNT VERNON AVE,COLTON,92324,36,San Bernardino,Not Applicable,,Open,2019-09-27,Home Health Agency/Hospice,Home Health Agency,34.05536220,-117.30972310
406361707,INLAND EMPIRE HOME HEALTH CARE AGENCY,550004740,Parent Facility,238 N RIVERSIDE AVE,RIALTO,92376,36,San Bernardino,Not Applicable,,Open,2019-06-07,Home Health Agency/Hospice,Home Health Agency,34.10378440,-117.37090810
406361716,PRIOR LEVEL HOME HEALTH,550004550,Parent Facility,1200 CALIFORNIA ST,REDLANDS,92374,36,San Bernardino,Not Applicable,,Open,2019-02-09,Home Health Agency/Hospice,Home Health Agency,34.06874820,-117.22544070
406361744,"SAN BERNARDINO HOME HEALTH, INC.",550004738,Parent Facility,600 N MOUNTAIN AVE,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2019-05-14,Home Health Agency/Hospice,Home Health Agency,34.10103930,-117.66912900
406361747,"SACRED PASSION HOSPICE CARE, INC.",550004796,Parent Facility,9007 ARROW ROUTE,RANCHO CUCAMONGA,91730,36,San Bernardino,Not Applicable,,Open,2019-06-20,Home Health Agency/Hospice,Hospice,34.09863160,-117.60891930
406361757,"REGEN HOSPICE, INC.",550004737,Parent Facility,560 N Arrowhead Ave,San Bernardino,92401,36,San Bernardino,Not Applicable,,Open,2019-05-09,Home Health Agency/Hospice,Hospice,34.10950670,-117.28997670
406361758,"UNITY HOSPICE CARE, INC.",550004739,Parent Facility,255 N D St,San Bernardino,92401,36,San Bernardino,Not Applicable,,Open,2019-05-31,Home Health Agency/Hospice,Hospice,34.10364400,-117.29145380
406361759,WGM HOSPICE CARE,550003905,Parent Facility,1255 W Colton Ave,Redlands,92374,36,San Bernardino,Not Applicable,,Open,2019-06-22,Home Health Agency/Hospice,Hospice,34.06207550,-117.20178770
406361770,"AZURE HOME HEALTH, INC.",550004613,Parent Facility,2910 E INLAND EMPIRE BLVD,ONTARIO,91764,36,San Bernardino,Not Applicable,,Open,2021-02-22,Home Health Agency/Hospice,Home Health Agency,34.06993470,-117.58961690
406361783,"DOCTORS HOME HEALTH SOUTHERN CALIFORNIA, INC",550004589,Parent Facility,5662 PHILADELPHIA ST,CHINO,91710,36,San Bernardino,Not Applicable,,Open,2022-02-27,Home Health Agency/Hospice,Home Health Agency,34.03422540,-117.68128250
406361798,"EXCEL HOSPICE, INC.",550004793,Parent Facility,577 N D ST,SAN BERNARDINO,92401,36,San Bernardino,Not Applicable,,Open,2019-05-08,Home Health Agency/Hospice,Hospice,34.10971790,-117.29144620
406361806,DIGNITY HOSPICE,550004764,Parent Facility,215 S Laurel Ave,Ontario,91762,36,San Bernardino,Not Applicable,,Open,2023-05-29,Home Health Agency/Hospice,Hospice,34.06216420,-117.65225830
406361807,"MARY OF JOY HOSPICE, INC.",550004763,Parent Facility,4706 BROOKS ST,MONTCLAIR,91763,36,San Bernardino,Not Applicable,,Open,2019-06-20,Home Health Agency/Hospice,Hospice,34.06182470,-117.70239220
406361813,"AMALFI HOSPICE CARE, INC.",550004888,Parent Facility,435 W ORANGE SHOW LN,SAN BERNARDINO,92408,36,San Bernardino,Not Applicable,,Open,2022-01-13,Home Health Agency/Hospice,Hospice,34.08098400,-117.29256910
406361818,CHERRY BLOSSOM HOSPICE,550003873,Parent Facility,536 Barstow Rd,Barstow,92311,36,San Bernardino,Not Applicable,,Open,2019-04-13,Home Health Agency/Hospice,Hospice,34.89368170,-117.02332920
406361841,"NEIGHBORHOOD HOSPICE CARE, INC.",550004704,Parent Facility,600 N MOUNTAIN AVE,UPLAND,91786,36,San Bernardino,Not Applicable,,Open,2019-05-16,Home Health Agency/Hospice,Hospice,34.10103930,-117.66912900
406361873,"NEWLINE HOME HEALTH AND PALLIATIVE CARE, INC.",550004833,Parent Facility,827 N LA CADENA DR,COLTON,92324,36,San Bernardino,Not Applicable,,Open,2019-07-19,Home Health Agency/Hospice,Home Health Agency,34.07409330,-117.32305990
406361899,BETA HOME HEALTH CARE INC,550004961,Parent Facility,705 E. VIRGINIA WAY,BARSTOW,92311,36,San Bernardino,Not Applicable,,Open,2022-04-20,Home Health Agency/Hospice,Home Health Agency,34.88832600,-117.01782350
